,0,1
0,1168737.1230420938,1182497.039359723
1,1281250.0,1281250.0
2,1274753.8617609004,1278818.425
3,958446.7668689195,996403.1901859007
4,321537.16308740544,321944.7018348014
5,331625.63505194196,328738.8336339361
6,302789.3887628745,296596.55413730186
7,305151.05100228044,301542.1855721305
8,343508.2196000102,342052.91623458895
9,318731.55772445735,317495.7088614002
10,329135.8468763246,333255.7098304444
11,300993.4417394991,301320.5718654797
12,294413.68523058714,292937.0436735954
