,0,1
0,1636719.631349002,708470.8407716888
1,1793749.545,768749.4003188163
2,1793750.0,768750.0
3,1793414.771272521,768695.7
4,1777672.7619940413,765635.58
5,1046875.045878841,487660.1760254553
6,506808.2731979373,215853.31516004103
7,428751.2579984802,180610.05788350315
8,483513.0046427702,204906.77208910807
9,448318.9652851324,190069.75737854108
10,460358.292948303,198355.30667751323
11,423276.0856550436,180494.9075768808
12,414774.59063586575,175431.08806251385
